nid,nguid,nmod,nusn,ntags,nflds,nmodel
1641740593527,xnVgNE<Dyj,1641740593,927,[],"['Im Gegensatz zu seinem Rivalen {{c1::Ingre}}, mit {{c2::seiner klaren Umrissen und sorgsam modellierten Formen}}, hat {{c3::Delacroix}} seine Inspiration eher von {{c4::Rubens und der venezianischen Renaissance}} genommen. Seine Sujets waren {{c5::leidenschaftlich, dramatisch und schockierten manchmal}}. Er war von {{c6::dem Exotischen}} begeistert und mochte nicht so sehr {{c7::die griechisch/römische Kunst::welche Art von Kunstepoche?}}.<br>', '<img src=""220px-Félix_Nadar_1820-1910_portraits_Eugène_Delacroix_restored.jpg"">']",Lückentext
1641740766247,"K`@^m}k,@)",1641740766,927,[],"['{{c2::Die ausführende Pinselführung}} von {{c1::Delacroix}} und {{c3::seine Studien zu dem Effekt von Farbe}} beeinflussten {{c4::die Impressionisten}}, während {{c5::seine Liebe für das Exotische}} {{c6::die Symbolisten}} beeinflussten', '<img src=""220px-Félix_Nadar_1820-1910_portraits_Eugène_Delacroix_restored.jpg"">']",Lückentext
1641741063423,lTl9q(H3xt,1641741063,927,[],"['Melange', 'Mischung, Gemisch']",Einfach (beide Richtungen)
1641741262895,bCXXG;TJ-8,1641741262,927,[],"['<img src=""300px-Delacroix_-_La_Mort_de_Sardanapale_(1827).jpg"">', 'Tod des Sardanapel<br><br>1828<br><br>Eugene Delacroix<br><br>sollte schocken hat aber zu viel geschockt; <br>basiert auf Sage wo sich König der weiß das er den Krieg nicht mehr gewinnen kann einschließt und sich mit seinem Harem verbrennt;<br>Romantik, geht mehr um Ästhetik als um Grausamkeit']",Einfach
1641741552589,"iE}G<p,Amb",1642196133,965,[],"['{{c1::Lord Byron}}, ist/war ein&nbsp;britischer&nbsp;Dichter&nbsp;und einer der wesentlichen Vertreter {{c2::der&nbsp;englischen Romantik::von was?}}. Er war {{c4::der Vater}} von&nbsp;{{c3::Ada Lovelace}}&nbsp;und ist als Teilnehmer am&nbsp;{{c5::Freiheitskampf der Griechen}}&nbsp;bekannt.', '<img src=""220px-Byron_1813_by_Phillips.jpg"">']",Lückentext
1641741910077,Fs;B]NcC)E,1641741910,927,[],"['Das assyrische Reich ging ungefähr von {{c1::2500 v.Chr.}} bis {{c1::600 v. Chr.}}', '']",Lückentext
1641742020884,HBgUI&GXUV,1641742020,927,[],"['wo ungefähr war das assyrische Reich zu ihrer größten Macht?<br><img src=""nahost-definition.gif"">', '<img src=""Assyrie_general.PNG"">']",Einfach
1641742152533,"v#.0Bk,_mi",1641742152,927,[],"['{{c1::Sardanapel}} ist/war {{c2::der letzte König des assyrischen Reiches}}', '<img src=""300px-Eugène_Delacroix_-_La_Mort_de_Sardanapale.jpg"">']",Lückentext
1641742837410,IxlEqgS);t,1641748549,940,[],"['{{c1::Talleyrand}} ist/war {{c2::einer der bekanntesten&nbsp;französischen&nbsp;Staatsmänner&nbsp;sowie&nbsp;Diplomat&nbsp;während der&nbsp;Französischen Revolution, der&nbsp;Napoleonischen Kriege&nbsp;und beim&nbsp;Wiener Kongress. Da er in allen Regimen seiner Zeit hohe Ämter innehatte, steht sein Name heute für politischen&nbsp;Opportunismus&nbsp;und Anpassungsfähigkeit.}}', '<img src=""220px-Talleyrand_02.jpg"">']",Lückentext
1641743025699,ys6qa]c*;I,1641743025,932,[],"['wo fließt der Tigris?<br><img src=""eurasien-politische-karte.jpg"">', '<img src=""300px-Tigr-euph.png"">']",Einfach
1641743131727,"E,@{*Icno:",1641743131,932,[],"['wo ist Mesopotamien?<br><img src=""physische-landkarte-von-eurasien.jpg"">', '<img src=""220px-N-Mesopotamia_and_Syria_german.svg.png"">']",Einfach
1641743501348,LG21;$BfHL,1641743551,932,[],"['wo ist die Straße von Hormus?<br><img src=""paste-7bcd5ffb5bc5b7ee2deb907d3622082938e95f6c.jpg"">', '<img src=""paste-2b91ea2afbbdfd56f0bac0b6e96371156695ae36.jpg"">']",Einfach
1641743748383,dx:.xAAr44,1646832320,1167,[],"['<img src=""paste-e06b140ce610dfcbdb59ac1bc0bd53b64b19efb5.jpg"">', 'wo liegt der Golf v. Oman?<br><img src=""paste-3cc1cffc43acb6548e4d48d03b51dd1de1d21dcb.jpg"">']",Einfach (beide Richtungen)
1641743863898,B|HJRF[|Za,1641743863,932,[],"['<img src=""paste-817adfa353832c3ce30bba4e2df1a9ead051c411.jpg"">', 'wo ist der persische Golf?<br><img src=""paste-ab29ffcf0cc7bb6108ba03118c6de2c4c6be8ebe.jpg"">']",Einfach (beide Richtungen)
1641743929142,yrN)J_xkQ~,1641743929,932,[],"['wo ist das arabsische Meer?<br><img src=""paste-ab29ffcf0cc7bb6108ba03118c6de2c4c6be8ebe.jpg"">', '<img src=""paste-f6ca8ce758922121bc6811b26434302acb7ba265.jpg"">']",Einfach (beide Richtungen)
1641743981965,/p9HlXp[`,1641743981,932,[],"['<img src=""paste-44d3108e2fecd21a175d7b5fb68db3989ec09675.jpg"">', 'wo liegt der Golf von Bengalen?<br><img src=""paste-3cc1cffc43acb6548e4d48d03b51dd1de1d21dcb.jpg"">']",Einfach (beide Richtungen)
1641744056223,vw=(U9p7xG,1641744056,932,[],"['<img src=""paste-ddc3db17dc4012cbd48c20e92a0cba733e0936eb.jpg"">', 'wo liegt die Andaman-See?<br><img src=""paste-3cc1cffc43acb6548e4d48d03b51dd1de1d21dcb.jpg"">']",Einfach (beide Richtungen)
1641744119951,"n9Y-EkMN,M",1641744119,932,[],"['wo liegt der Golf von Aden?<br><img src=""paste-3cc1cffc43acb6548e4d48d03b51dd1de1d21dcb.jpg"">', '<img src=""paste-31ad10ebf3402db13f2d9ae4b2caa25f1c27c4cc.jpg"">']",Einfach (beide Richtungen)
1641744162544,Fu7DC9[51Z,1641744162,932,[],"['wo liegt das rote Meer?<br><img src=""paste-3cc1cffc43acb6548e4d48d03b51dd1de1d21dcb.jpg"">', '<img src=""paste-e91186d7dc42d562a98fb46d7fb7ad9986e69f7d.jpg"">']",Einfach (beide Richtungen)
1641744222881,MgO3FYcK:Z,1641744222,932,[],"['wo liegt das schwarze Meer?<br><img src=""paste-3cc1cffc43acb6548e4d48d03b51dd1de1d21dcb.jpg"">', '<img src=""paste-06bb2b405a73c11086c46c04893ae89f14012b29.jpg"">']",Einfach (beide Richtungen)
1641744248728,"K,KG}Cc4b+",1641744248,932,[],"['<img src=""paste-73d411af6f3e0131c9f4cdfe3358c4e12489d1f7.jpg"">', 'wo liegt das kaspische Meer?<br><img src=""paste-3cc1cffc43acb6548e4d48d03b51dd1de1d21dcb.jpg"">']",Einfach (beide Richtungen)
1641817789738,q-bU{4d!LG,1641817789,952,[],"['prosecutor', 'Staatsanwalt']",Einfach (beide Richtungen)
1641818960395,~4Lfr@$UU,1641818960,952,[],"['hecheln,keuchen', 'to pant']",Einfach (beide Richtungen)
1641819078747,m9+_.QvYb@,1641819078,952,[],"['Würde', 'dignity']",Einfach (beide Richtungen)
1641819475090,NaczV>#Uu+,1641819475,952,[],"['jdn. demütigen ,jdn. erniedrigen&nbsp;[demütigen] ,jdn. beschämen', 'to mortify sb.']",Einfach (beide Richtungen)
1641835420358,}F^[L,1641835437,940,[],"['{{c1::Anna Pavlova}} ist/war {{c2::eine Meisterballerina aus dem russischen Ballett Anfang des 20. Jh, am meisten bekannt für den sterbenden Schwan, erste Ballerina die um die Welt getourt ist}}', '<img src=""16418354312508448350071883822788.jpg"">']",Lückentext
1641835471561,mgMAM,1641835489,940,[],"['itinerant', 'wandernd, umherziehend']",Einfach (beide Richtungen)
1641835720586,?VtT4,1641925575,944,[],"['{{c1::Art Déco}} ging ungefähr {{c2::von 1900 bis heute (kommt immer Mal wieder auf) Sie hatte ihren Höhepunkt 1920-zweiten Weltkrieg::von wann bis wann?; Höhepunkt?}}', '']",Lückentext
1641836029578,"YNZ,G",1641836073,940,[],"['{{c1::Dem Art déco}} fehlt {{c2::ein eindeutiges zugrundeliegendes Stilmerkmal oder eine stilbildende Anschauung}}, was vor allem durch {{c3::die erst in den 1960er Jahren definierte Zusammenführung zu einer Stilrichtung}} erklärt wird.', '']",Lückentext
1641836311190,wiI-H,1641836438,940,[],"['<img src=""16418363050973570531292891129282.jpg"">', 'Guernico<br><br>1937<br><br>Pablo Picasso<br><br>Reaktion auf Bombardierung von Guernica von Francesco Franco und den Achsenmächten, wichtigstes Antikriegsgemälde']",Einfach
1641836509376,)[N34,1641836581,940,[],"['Wo ist das Baskenland?<br><img src=""16418365759424376019532130245181.jpg"">', '<img src=""16418364961096450138593780081546.png"">']",Einfach (beide Richtungen)
1641836582253,$L%HA,1641836637,940,[],"['Wo ist Katalonien?<br><img src=""16418366327864121650608289600820.jpg"">', '<img src=""16418366164986679725808695395408.png"">']",Einfach (beide Richtungen)
1641836638376,F40v6,1641836700,940,[],"['Wo liegt Galicien?<br><img src=""16418366937567955909198639363235.jpg"">', '<img src=""16418366788047437884422690812063.png"">']",Einfach (beide Richtungen)
1641836701119,qR.L3,1641836744,940,[],"['Wo liegt Navarra?<br><img src=""1641836740839353410671720356244.jpg"">', '<img src=""16418367235258186926205390881719.png"">']",Einfach (beide Richtungen)
1641836744740,g0!d3,1641836859,940,[],"['Wo liegt Murcia?<br><img src=""1641836854535987421574089783256.jpg"">', '<img src=""16418368374382499704978951068397.png"">']",Einfach (beide Richtungen)
1641836859416,odAd1,1641836921,940,[],"['<img src=""16418368715541137470687312280410.png"">', 'Wo liegt Andalusien?<br><img src=""16418369174014297880601890487479.jpg"">']",Einfach (beide Richtungen)
1641836986736,ROnRB,1641837148,940,[],"['<img src=""16418370479088371209146870492223.jpg"">', ""Les Demoiselles d'Avignon<br><br>1907<br><br>Pablo Picasso<br><br>Wendepunkt der Malerei, Beginn des Kubismus, zeigt fünf Prostituierte in Barcelona""]",Einfach
1641837272969,"a_,PV",1641837571,940,[],"['{{c2::Vortizismus}} bezeichnet eine {{c3::englische::Land?}} Kunstrichtung die {{c4::1914}} begann. Sie wurde teilweise durch {{c6::den Kubismus}} inspiriert und {{c5::das Blast Magazine}} stellte ihr Manifest dar. Sie war als ein speziell {{c3::englischen}} Angriff auf {{c1::den italienische Futurismus}} gedacht.', '<img src=""16418375644521115892761355522318.jpg"">']",Lückentext+
1641837352558,!L-)7,1641837367,940,[],"['Als {{c1::Riposte}} bezeichnet man {{c2::einen unmittelbaren Gegenangriff aus dem erfolgreichen Parieren heraus.}}', '']",Lückentext+
1641939067685,p1bI:.fQMD,1641939067,947,[],"['926af789fe6d453aafd80bee301bdaa4-oa-1', '', '<img src=""tmplhmxbgwt.png"" />', '<img src=""926af789fe6d453aafd80bee301bdaa4-oa-1-Q.svg"" />', '', '', '', '', '', '<img src=""926af789fe6d453aafd80bee301bdaa4-oa-1-A.svg"" />', '<img src=""926af789fe6d453aafd80bee301bdaa4-oa-O.svg"" />']",Image Occlusion Enhanced
1641939067687,wi&xRy0*xt,1641939067,947,[],"['926af789fe6d453aafd80bee301bdaa4-oa-2', '', '<img src=""tmplhmxbgwt.png"" />', '<img src=""926af789fe6d453aafd80bee301bdaa4-oa-2-Q.svg"" />', '', '', '', '', '', '<img src=""926af789fe6d453aafd80bee301bdaa4-oa-2-A.svg"" />', '<img src=""926af789fe6d453aafd80bee301bdaa4-oa-O.svg"" />']",Image Occlusion Enhanced
1641939909271,rktUIO~vkQ,1641939909,947,[],"['e5b1e04707314d1c81b1c05d6cfed7d8-oa-1', '', '<img src=""tmp9z__gxqr.png"" />', '<img src=""e5b1e04707314d1c81b1c05d6cfed7d8-oa-1-Q.svg"" />', '', '', '', '', '', '<img src=""e5b1e04707314d1c81b1c05d6cfed7d8-oa-1-A.svg"" />', '<img src=""e5b1e04707314d1c81b1c05d6cfed7d8-oa-O.svg"" />']",Image Occlusion Enhanced
1641942029353,oslPiNX/yC,1641942029,947,[],"['was besagt die Markov-Egienschaft in der Stoppzeiten-Version?', '<img src=""paste-e2b28f78554eafad9ada19649be8a56722663548.jpg"">']",Einfach
1642005063106,rQL#O,1642005070,951,[],"['Minced Meat', 'Hackfleisch']",Einfach (beide Richtungen)
1642078420333,ljCEQ,1642078434,954,[],"['negligible', 'vernachlässigbar']",Einfach (beide Richtungen)
1642079065249,JS^;*w+^qk,1642079065,953,[],"['sich nach etw. sehnen', 'to long for sth.&nbsp;']",Einfach (beide Richtungen)
1642079329480,pLZh(FB#ax,1642079329,953,[],"['gesellig, Herden-', 'gregarious']",Einfach (beide Richtungen)
1642079342535,w`{ri*5f{L,1642079342,953,[],"['gesellig, kontaktfreudig, umgänglich, freundlich', 'sociable']",Einfach (beide Richtungen)
1642079365735,"o&YQ(>q~g,",1642079365,953,[],"['ballen, zusammenpressen', 'to clench']",Einfach (beide Richtungen)
1642079974273,yRXH/qx}JI,1642079974,953,[],"['gebrechlich', 'infirm']",Einfach (beide Richtungen)
1642087351168,"S./,6",1642087438,954,[],"['{{c1::Théo van Rysselberghe}} ist/war {{c2::der wohl bedeutendste flämische Maler des Pointillismus.}}', '<img src=""16420873769901402797733460954771.jpg""><br><br><img src=""16420873868307770523397536416360.jpg""><br><br><img src=""16420873976472081915137138800589.jpg"">']",Lückentext+
1642175614543,Lt=J?*Dm3A,1642175614,959,[],"['Ökonomen unterscheiden zwischen Größen, die {{c3::zu einem bestimmten Zeitpunkt gemessen werden, wie z.B. das Vermögen}}, sogenannte {{c4::Bestandsgrößen}} und solchen, die {{c2::über einen Zeitraum (also pro Zeiteinheit) gemessen werden, wie z.B. die Ersparnis}}, genannt {{c1::Strom-oder Flussgrößen.}}', 'Die Bestandsgröße Vermögen am Ende dieses Jahres entspricht der Bestandsgröße Vermögen am Ende des letzten Jahres zuzüglich der Stromgröße Ersparnis während des laufenden\nJahres.']",Lückentext
1642176246510,b$5}W]$M{t,1642176246,959,[],"['Der Unterschied zwischen {{c2::dem Inländerkonzept}} z.B. {{c2::Bruttonationaleinkommen}} und {{c3::dem Inlandskonzept}} z.B. {{c3::Brottoinlandsprodukt}} ist der Folgende: {{c1::Während Ersteres den Umsatz aller Leute einer Nation erfasst Zweiteres alle Umsätze, die in einem Land erwirtschaftet werden.}}', '']",Lückentext
1642185992353,w(^_aKWYR],1642185992,964,[],"['{{c1::Kerbhölzer}} waren {{c2::längliche Brettchen, auf denen man Symbole oder Kerben quer über das Stück einritzte, um die Höhe der Schuld zu notieren}}', '<img src=""paste-d84080f627501171e3c04826406626fec60be86f.jpg"">']",Lückentext
1642186189185,u_q~rr#_!b,1642186189,964,[],"['{{c1::Luca Pacioli}} ist/war {{c2::ein Mathematiker und Erfinder der Buchführung (15./16. Jh.)}}', '<img src=""paste-d4a0c3ad7a3d74c8e6dd7ed4d35045d2b40bde01.jpg"">']",Lückentext
1642186280116,HWKKN^j|>O,1642186280,964,[],"['Essentielle Basis für {{c1::die doppelte Buchführung}} sind {{c2::T-Konten}}', '']",Lückentext
1642186641689,"oWu,z6ugY|",1642186641,964,[],"['Beispiel T-Konto?', '<img src=""paste-8068016921df497cb070042ce141ae6c8452be26.jpg"">']",Einfach
1642186802701,bKzLQ>`{W2,1647455411,1204,[],"['{{c1::Das Nettovermögen}}, was zum Ausgleich von {{c2::einem T-Konto}} führt, vermerken wir normalerweise auf der {{c3::rechten}} Seite, also der {{c4::Schuldenseite (denn links ist normalerweise die Guthabenseite)}}', '<img src=""paste-f2e2b585ad518a8d8d89b217cb0d73386a010537.jpg"">']",Lückentext
1642187260981,BO>;rw:e.d,1642187260,964,[],"['Die Buchungen in einer Bilanz werden häufig mit Hilfe eines Buchungssatzes verkürzt wiedergegeben. Es wird zunächst das Konto genannt, {{c1::für das die finanziellen Mittel aufgewendet werden (Mittelverwendung)}}, und dann {{c1::das Konto, von dem die Mittel genommen werden (Mittelherkunft).}} Verbunden werden die beiden Konten mit dem Wort „{{c2::an}}“', '<br><br>„Aktien an Bankeinlagen 5 e“']",Lückentext
1642187602124,G8NpW?!GRU,1642187602,964,[],"['Anders als bei {{c1::einem Aktiv-bzw. Passivtausch}} wird bei {{c2::einer Bilanzverlängerung bzw. -verkürzung}} {{c3::zwischen der Aktiv und der Passivseite eines T-Kontos Geld bewegt}}', '']",Lückentext
1642189628083,"jW:U`Y?b1,",1642189628,964,[],"['Als {{c2::Giralgeld}} bezeichnet man {{c1::Geld des bargeldlosen Zahlungsverkehrs der Banken; Guthaben bei einem Kreditinstitut, über das der Inhaber durch Überweisung oder Scheck verfügen kann}}', '']",Lückentext
1642189808859,D&TQ+qNppb,1642189808,964,[],"['Die wichgtigsten Vermögensarten sind:<br>[[oc1::Bruttogeldvermögen (=Zahlungsmittelbestand + sonstige Geldforderungen z.B. Aktien)]]<br>[[oc2::Sachvermögen]]<br>[[oc3::Nettogeldvermögen (=Bruttogeldvermögen - Geldschulden)]]<br>[[oc4::Nettovermögen (=Nettogeldvermögen + Sachvermögen)&nbsp;]]', '', '', '', '1,1,0 | n,n,n,n', 'Die wichgtigsten Vermögensarten sind:<br>{{c1::Bruttogeldvermögen (=Zahlungsmittelbestand + sonstige Geldforderungen z.B. Aktien)}}<br>...<br>...<br>...', 'Die wichgtigsten Vermögensarten sind:<br>Bruttogeldvermögen (=Zahlungsmittelbestand + sonstige Geldforderungen z.B. Aktien)<br>{{c2::Sachvermögen}}<br>...<br>...', 'Die wichgtigsten Vermögensarten sind:<br>...<br>Sachvermögen<br>{{c3::Nettogeldvermögen (=Bruttogeldvermögen - Geldschulden)}}<br>...', 'Die wichgtigsten Vermögensarten sind:<br>...<br>...<br>Nettogeldvermögen (=Bruttogeldvermögen - Geldschulden)<br>{{c4::Nettovermögen (=Nettogeldvermögen + Sachvermögen)&nbsp;}}', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Die wichgtigsten Vermögensarten sind:<br>{{c21::Bruttogeldvermögen (=Zahlungsmittelbestand + sonstige Geldforderungen z.B. Aktien)}}<br>{{c21::Sachvermögen}}<br>{{c21::Nettogeldvermögen (=Bruttogeldvermögen - Geldschulden)}}<br>{{c21::Nettovermögen (=Nettogeldvermögen + Sachvermögen)&nbsp;}}']",Cloze (overlapping)
1642189872901,D~&7FO4_(6,1642189872,964,[],"['Als {{c1::Einzahlung/Auszahlung}} bezeichnet man {{c2::eine Veränderung des Zahlungsmittelbestandes}}', '']",Lückentext
1642189972952,hi@#F}qo[T,1642189972,964,[],"['Als {{c1::Einnahme bzw. Ausgabe}} bezeichnet man {{c2::eine Veränderung des Nettogeldvermögens}}', '']",Lückentext
1642190053196,tC]0rQ{Sv*,1642190053,964,[],"['Als {{c1::Ertrag/Aufwand (bzw. Einkommen/Konsum bei Privatpersonen)}} bezeichnet man {{c2::eine Veränderung des Nettovermögens}}', '']",Lückentext
1642199064273,Ha#OoCD=G<,1642199064,964,[],"['<img src=""220px-\'Unique_Forms_of_Continuity_in_Space\',_1913_bronze_by_Umberto_Boccioni.jpg"">', 'Einzigartige Formen der Kontinuität im Raum<br><br>1913<br><br>Umberto Boccioni<br><br>Hauptwerk des Futurismus, auf italienischer 20-cent Münze']",Einfach
1642199541367,Ac]6rM0^MC,1642513148,989,[],"['{{c3::Umberto Boccioni}} ({{c4::1880-1910}}) war ein italienischer Maler {{c5::des Futurismus::Epoche?}}. Er war mit {{c1::Gino Severino}} Schüler von {{c2::Giacomo Balla}}.', '<img src=""16425131379322819254778674422060.jpg"">']",Lückentext
1642200596520,rbnt8*373k,1642200596,964,[],"['<img src=""1280px-Kazimir_Malevich,_1915,_Black_Suprematic_Square,_oil_on_linen_canvas,_79.5_x_79.5_cm,_Tretyakov_Gallery,_Mos.jpg"">', 'Das schwarze Quadrat<br><br>1915<br><br>Malewitsch<br><br>sehr wichtig,<br>gibt mehrere Versionen davon<br>hat erst richtige Bilder gemalt und sie dann mit schwarz übermalt<br>Futurismus - Suprematismus']",Einfach
1642200925474,PPWULmz*B-,1642200925,964,[],"['{{c2::Georges I. Gurdjieff}} ist/war {{c1::ein griechisch-armenischer Esoteriker des 20. Jh. der in Russland und Frankreich lebte. Bekannt ist er vor allem als Lehrer des vierten Weges und Begründers davon}}', '<img src=""220px-Gurdjieff_1922.jpg"">']",Lückentext
1642201185262,C7cU_($-qh,1642201185,964,[],"['{{c2::Der Suprematismus}} war ein {{c1::1913::wann?}} von {{c3::Kazimir Malevich}} gegründete Kunstrichtung, welche sich darauf konzentriert hat, {{c4::einfache geometrische Fromen mit einer begrenzten Farbpalette abzubilden}}.', '<img src=""220px-Supremus_55_(Malevich,_1916).jpg"">']",Lückentext
1642201442973,uNtKvlc/r%,1642201442,964,[],"['{{c1::Der Suprematismus}} ist im Grunde aus {{c2::dem Kubismus}} entstanden mit der Absicht {{c3::den Künstler von allem zu befreien, was die ideale Struktur von Leben und Kunst vorherbestimmt}}. Der Kubismus eignete sich gut als Basis dafür, denn {{c4::er war im Stande Kunst zu dekonstruieren.&nbsp;}}', '']",Lückentext
1642201480383,s[Ub#qt&at,1642201480,964,[],"['{{c1::Der Suprematismus}} war die erste {{c2::rein-russische Avantgardistische Kunstrichtung}}', '']",Lückentext
1642202275573,P45;gdU^s,1642202275,964,[],"['die Unterschiede zwischen Suprematismus und Konstruktivismus sind:<br><br>[[oc1::Konstruktivismus ist nach Russischer Revolution, Suprematismus war davor.<br>]]<br>[[oc2::Konstruktivismus hatte das Objekt als Kultobjekt - Suprematismus war Anti-materialistisch<br>]]<br>[[oc3::Konstruktivismus hat den Maler als Ingenieur gesehen - Suprematismus war anti-utilitaristisch&nbsp;]]', '', '', '', '1,1,0 | n,n,n,n', 'die Unterschiede zwischen Suprematismus und Konstruktivismus sind:<br><br>{{c1::Konstruktivismus ist nach Russischer Revolution, Suprematismus war davor.<br>}}<br>...<br>...', 'die Unterschiede zwischen Suprematismus und Konstruktivismus sind:<br><br>Konstruktivismus ist nach Russischer Revolution, Suprematismus war davor.<br><br>{{c2::Konstruktivismus hatte das Objekt als Kultobjekt - Suprematismus war Anti-materialistisch<br>}}<br>...', 'die Unterschiede zwischen Suprematismus und Konstruktivismus sind:<br><br>...<br>Konstruktivismus hatte das Objekt als Kultobjekt - Suprematismus war Anti-materialistisch<br><br>{{c3::Konstruktivismus hat den Maler als Ingenieur gesehen - Suprematismus war anti-utilitaristisch&nbsp;}}', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'die Unterschiede zwischen Suprematismus und Konstruktivismus sind:<br><br>{{c21::Konstruktivismus ist nach Russischer Revolution, Suprematismus war davor.<br>}}<br>{{c21::Konstruktivismus hatte das Objekt als Kultobjekt - Suprematismus war Anti-materialistisch<br>}}<br>{{c21::Konstruktivismus hat den Maler als Ingenieur gesehen - Suprematismus war anti-utilitaristisch&nbsp;}}']",Cloze (overlapping)
1642202659674,NPnJvb9-wy,1642202659,964,[],"['{{c1::Ein Objet trouvé}} ist {{c2::ein Alltags- oder Naturgegenstand, der zum Kunstwerk ""gemacht"" wird, indem der Künslter ihn ""findet"" und als Kunstwerk behandelt.}}<br>{{c3::Readymade}} wird er genannt, wenn {{c4::ein Künslter am vorgefundenen Objekt keine oder kaum Bearbeitungen vorgenommen, den Gegenstand also lediglich präsentiert und für Kunst erklärt hat.}}', '<img src=""170px-Fontaine-Duchamp.jpg""><br>Readymade&nbsp;']",Lückentext
1642202806861,"f,KMwL=)y{",1642202806,964,[],"['malerisch', 'pittoresk']",Einfach (beide Richtungen)
1642202856776,FxXvpk4aO^,1642202856,964,[],"['<img src=""paste-29eb82134652908e7b1ee423cd07b1dc12008770.jpg"">', 'Elysium']",Einfach (beide Richtungen)
1642203061332,nK5mt`Zeko,1642203061,964,[],"['{{c1::Jacques Derrida}} ist/war {{c2::ein französischer Philosph der Postmoderne, Begründer und Hauptvertreter der Dekonstruktion}}', '<img src=""220px-Jacques_derrida_pardonner_limpardonnable_et_limprescriptible_22.jpg"">']",Lückentext
1642203886322,L:vXM}4p78,1642203886,964,[],"['Beispiel keine Markov-Kette?', 'X_i sind i.i.d. dann X_{i+1}+X_i ist keine Markov-Kette']",Einfach
